review ID,review name,reviewer's name,reviewer's profile,review rating,review date,review text,verified purchase,vine customer review of free product,images,image 1
RRID5N3ZC4CFC," Three Stars",Laura Gan,https://www.amazon.com/gp/profile/amzn1.account.AH6S5JTGWGIEEHSXW3OOOLNCNSHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"October 24, 2017","Lovely product, but did not work for our child's skin ailments",true,false,,
R7YSL4HO583UR," Love this cream for my twin girls' eczema",amz,https://www.amazon.com/gp/profile/amzn1.account.AFTNI75BSXCO2VEICJDXEOSHCDUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 3, 2016",Love this cream for my twin girls' eczema! I've purchased the large 4 oz jar at least twice already! We go through them FAST!,true,false,,
R3JAHH3UPQ3869," Five Stars",Paige,https://www.amazon.com/gp/profile/amzn1.account.AGJHEKWHQBUEL62SIYDDNOEYZF2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 30, 2016",Loved this! It was the only thing that helped my twins baby exzema! Gentle and cleared it up,true,false,,
R2V3FB0W0QGI8O," Great for sensitive skin",Raffaela,https://www.amazon.com/gp/profile/amzn1.account.AFKL5ZLEV73MKRT3IH4JYP5CP3BQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 29, 2017",Really enjoyed this product! My toddler (who has dealed with severe eczema before) had some red bumps on her legs and arms show up... I used this cream and it was gone in two days. YAY!,true,false,,
RO766MYZLILCF," Three Stars",Mr & Mrs E,https://www.amazon.com/gp/profile/amzn1.account.AG2D2REM3OWJZNAJO7NEPQ7YFSTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"May 22, 2018",Worked at first very well but then it stopped,true,false,,
R25CAFP12ANHM3," Miracle Cream",Olga Rycko-Barrios,https://www.amazon.com/gp/profile/amzn1.account.AFRLM7QQT6Q3CLTUTZJ4PV5N6JLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 2, 2020",My 3 week old started getting baby acne on her face. After two uses her skin is significantly cleared up with almost no inflammation present. Miracle cream.,true,false,,
R5522BU9W9LMX," WARNING - burns and irritates some babies scalps!",Holly B.,https://www.amazon.com/gp/profile/amzn1.account.AFDRWSWDRELOR3ODYWXT4UFIGDGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"August 8, 2017","I got this based on the reviews to help with my son's cradle cap, but it burned and irritated his scalp to the point he was screaming for an hour straight. Just a heads up for any other moms using this product on their babies. It may work for others, but it definitely did not work for our 3mo.",true,false,,
RBABER0C0X0P," Be careful",Howdee Acres,https://www.amazon.com/gp/profile/amzn1.account.AH2RISASJ5F6YA3XE6V5OATJ3V4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"January 17, 2021",Baby had an allergic reaction.,true,false,,
R3NOKSDTNZOUI1," Best ointment for excema",Taryn,https://www.amazon.com/gp/profile/amzn1.account.AFOANZQ5TO6SLRUFHJJRHS2Y6L3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 11, 2017",Best ointment for excema! So gentle with no burning. It has been the only cream to help my daughter with her excema 'hot spots'.,true,false,,
R25NGYDPQ68PW4," Bought again",Dana,https://www.amazon.com/gp/profile/amzn1.account.AGGPBFQ5U2P54CP4DR5RQFETN4CA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 8, 2017",Love this stuff. Heals overnight when I use it on baby bum. And I even use it on me! This was a reorder since I was so pleased with the original order.,true,false,,
R33UFA5VGY0OFK," great for craddle cap and eczema",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AFIVOLEK7BNSRUZ66MGZBQ7I6UAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"October 19, 2020","Love the scent, very moisturizing. A bit small for the price.",true,false,,
R2D0ZNUE85P1QC," Great product but does have an odd smell",Allison,https://www.amazon.com/gp/profile/amzn1.account.AGIVP7UFTPLHVIKGVZ3MRQ2XXDJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"October 26, 2018",The healing balm worked very well in reducing my son’s baby acne and dry skin within a few days. My only complaint is that it does have an odd smell.,true,false,,
R4KLJTT104RLE," but it helps him sleep better at night",Britty,https://www.amazon.com/gp/profile/amzn1.account.AGFASC4LGVUOWWDXDA5K5VOZHL6Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"May 27, 2016","The cream seems to help my sons eczema only slightly. He still itches and it still very red, but it helps him sleep better at night. We've only been using it for a couple weeks so hopefully it only gets better!",true,false,,
R159090DA1KJ," Awesome product",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AE2LW3NCH4KYOROQ4PL733UORXTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 16, 2018",This has worked wonders on baby’s skin. I am amazed and so grateful that it has natural ingredients.,true,false,,
R18DOO8LQF2KIW," good thing I did because it really soothes my son's ...",Tara,https://www.amazon.com/gp/profile/amzn1.account.AF3PHK272Z2ZUESUWAQVWTCWAVWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 21, 2016",My baby has mild eczema and usually I have to get him ointment from the doctors. Even then it did not help much. I caved and gave this a try...good thing I did because it really soothes my son's skin. It smells lovely too.,true,false,,
R1HWIL9TKBXU5H," Very nice balm. Not too greasy & smells pleasant",Denise Grga,https://www.amazon.com/gp/profile/amzn1.account.AGJES6XTTXS6RXZZ6L7ODNFSIDDQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 20, 2016",Very nice balm. Not too greasy & smells pleasant. Not much of a smell. I use it as a diaper cream & for chapped skin.,true,false,,
R2PGSATRHLZYAU," Five Stars",JGC,https://www.amazon.com/gp/profile/amzn1.account.AFISE7HCXPMEWPSLASHJR7F4YRPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 25, 2017",This is amazing it really helped my sons rashes. Thank you,true,false,,
R1MIZ2OHORFJ20," Five Stars",bkapr,https://www.amazon.com/gp/profile/amzn1.account.AGTUJ3M2NB4MOHJSM3NEZZL7YHQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 15, 2018",Great product! Redness from seborreic dermatitis disappeared from my baby’s face after a couple of applications.,true,false,,
R1YYX14VWU3GLU," I use this cream on my little girl. I ...",Tiera Mitchell,https://www.amazon.com/gp/profile/amzn1.account.AEYDQVRLE4TXWEL7OFJLOLB63ZEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 7, 2018",I use this cream on my little girl. I use it for any rashes on her body!,true,false,,
R1ZS2POE5ZBGLI," So far so good",Arderius A.,https://www.amazon.com/gp/profile/amzn1.account.AGNWIL4VZIRQDCOF7BD5K4ZTXJMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"March 28, 2019"," Texture seems greasy at first, but absorbs fast. Smell is kind of sweet, of cocoa butter mainly. Seems gentle and natural. Will try on baby and see how it works on irritated skin.",true,false,https://images-na.ssl-images-amazon.com/images/I/61KhcuR0muL.jpg,https://images-na.ssl-images-amazon.com/images/I/61KhcuR0muL.jpg
R21DG3G5U55ERO," Horrible",Ben Hendricks,https://www.amazon.com/gp/profile/amzn1.account.AHLADXJ7API2EBAZAOBQSQTOF3QA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"December 15, 2020","Didn't work for us at all. Our baby broke out, his face looked like it was burned. Going back to old moisturizer we used.",true,false,,
RA1WNP8LKJPQ," Oily, Smelly",Sarah M,https://www.amazon.com/gp/profile/amzn1.account.AHEBQ5T5GE6QSKGGOV2V57DZTNPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2,"February 12, 2018",I so badly wanted to like this for my daughter’s eczema. I didn’t realize it was going to be so oily and I really didn’t like the smell. Not at all what I was expecting. It didn’t help her diaper rash either.,true,false,,
R1MKM89TFM54PT," Best Product For Cradle Crap",Mala,https://www.amazon.com/gp/profile/amzn1.account.AGSOXGCQWLOSXJZAVKM2N6X7SHHA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 3, 2020",I didn’t think this product would work as fast as stated in a video.. I would recommend this over anything for cradle carp and dry skin,true,false,,
R1GHNWNZSTKNNX," Five Stars",Evgeniya,https://www.amazon.com/gp/profile/amzn1.account.AHMKRM6WUUSLJAR5GYQFF2BUHJSQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 4, 2017","It's a very good cream, I highly recommend them",true,false,,
RIWCYRJM90Z9K," Eczema remedy",Q,https://www.amazon.com/gp/profile/amzn1.account.AHKZNSYAFHR7POL2UXXNF7SJZT2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 1, 2019",Cleared up my sons skin.,true,false,,
R2DQWERUKSAHYT," I wish it worked",Aleiza,https://www.amazon.com/gp/profile/amzn1.account.AGFFQFBDENHYW6VM5FQFTJCMEWRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"January 24, 2020","Used it for about a week and didn’t do much for my daughters rash, vaseline almost cleared it over night. Waste of money",true,false,,
RC1S3QPJXMZR9," Don’t buy",Bonnie,https://www.amazon.com/gp/profile/amzn1.account.AEQEL45ZLJI623CGJ3N5SCF2FTMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"September 10, 2019",I just received this product in the mail. It had no protective cover to remove and dead bugs along the side. Totally disgusting.,true,false,"https://images-na.ssl-images-amazon.com/images/I/6126Dw8MYqL.jpg
https://images-na.ssl-images-amazon.com/images/I/719dRkkM4xL.jpg",https://images-na.ssl-images-amazon.com/images/I/6126Dw8MYqL.jpg
R3CO8FLR9KEXGP," Received this stuff yesterday and it's amazing! My daughters rash is almost completely gone",Miranduh Black,https://www.amazon.com/gp/profile/amzn1.account.AGYPCV6UDTATBT3IHGUXWRDXBU3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 9, 2017","Received this stuff yesterday and it's amazing! My daughters rash is almost completely gone! I was very skeptical, but love this stuff! Will defiantly recommend to people!",true,false,,
R216G7VHB1NZIJ," Smells great, it doesn't feel greasy",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AGKIENZXVUNOWY2TTNUABIKIL36Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"February 22, 2017","Smells great, it doesn't feel greasy. I just used it yesterday on my daughters eczema cant really tell if it's successful yet.",true,false,,
R28XIPMOH8H8AZ," One Star",Lover13,https://www.amazon.com/gp/profile/amzn1.account.AF4ZIEAZA3UCA4HQV6PC7LIVKREA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"December 17, 2017",Product did not have the safety seal and it came expired,true,false,,
R36SSQRYSPUI7J," Five Stars",EM,https://www.amazon.com/gp/profile/amzn1.account.AHYB6V44WEAMZCVBY3WDOX2DCTFA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 28, 2018",Excellent!,true,false,,
R3KDQ30WQ70HQ2," Amazing",Gloria,https://www.amazon.com/gp/profile/amzn1.account.AH5P4WVHUSI2EGIWBY2UMIVW7MHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 26, 2020",This cream works miracles my baby had really bad baby acne and within 2 days her face was clear using this product and it smells good,true,false,,
R36TV1LRIMTN7T," To pricey for the size!",Lilliam cantillo Flores,https://www.amazon.com/gp/profile/amzn1.account.AGUW6KMAFDBZUO6F7VE3PLQKZEKQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2,"November 29, 2018",Too small for the price!!!,true,false,,
R3LF21Y4XIUTG1," Helpful",Tmitch,https://www.amazon.com/gp/profile/amzn1.account.AEWBTO3FAZQVKB76XA5WDNCNKBGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"June 18, 2016",Has helped with eczema patches. All but one area is almost clear.,true,false,,
R1GLQQJ7LKKPAY," Great product!",Josh D Carper,https://www.amazon.com/gp/profile/amzn1.account.AFNYL2EK4GWRX64CAXZXVBVH66CA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 11, 2017","My infant had stubborn eczema on his arms and legs that other products were unable to get rid of. I ordered this balm had been using it for about 3 weeks, every night, but it didn't seem to be helping either. In fact, it seemed to be getting a little worse. I was frustrated and wanted to make good on the 60 day refund policy before time was up. The guy that emailed me back was so nice and said that, because it actually balances the ph of the skin, sometimes it seems to get worse before it gets better. He said he was happy to give me a refund right then, but asked if I would be willing just give it a few more weeks and, if it still wasnt better, he'd give me a refund at any point. He sounded so confident in the product that I agreed and, sure enough, in about 1 more week, all of his patches cleared up and have stayed gone for the last 3 months. I went from wanting a refund to ordering more for my other son. (And even made time to write an unsolicited review.) The product and the customer service are both great! Be patient. Once it starts working, it works better than the rest!",true,false,,
R3L3D661U51ED6," Great balm!",Katerina Liedle,https://www.amazon.com/gp/profile/amzn1.account.AGC2YMATLULZ56JQPQT4MUBISQBA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 27, 2017","Very effective for eczema. Plus, it smells yummy and feels wonderful on the skin.",true,false,,
R2P3TDGWVB5S06," Best product you can buy",Nay smith,https://www.amazon.com/gp/profile/amzn1.account.AGOA4CFQZSUTH4FVZDJVESHF242Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 25, 2020",Help your hair grow in it also clear your skin up ypu can use this product for anything,true,false,,
R134M13IC3XG73," Two Stars",seahawks05,https://www.amazon.com/gp/profile/amzn1.account.AG7545O7PPSFPKDK7VWUHQESMJKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2,"May 26, 2018","The jar is WAY smaller than I thought, and it arrived much later than expected.",true,false,,
R2MFTTO06SN0XE," Miracle Cream!",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AGCLFUPJPTZEM3GJLHD6FCJIP6LQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 18, 2017","“Love this miracle cream, has cleared up so much dry skin from the winter air for my 2 month old! """,true,false,,
RHS1TP4K6HML1," organic. natural. no chemicals",Steve's Overstock,https://www.amazon.com/gp/profile/amzn1.account.AFKGUT4JHAQZCP24ADOFUUZ37TKQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 25, 2018",really helped w my newborn's peeling skin.,true,false,,
R2BY9K4WWNELA4," Great Product",FIN FEVER,https://www.amazon.com/gp/profile/amzn1.account.AHZX4SRWUXEXMBEAX4ZIINSBYXEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 3, 2019",Worked great on my ankle,true,false,,
R3R4I01W0BGGUB," Skin love",Mom Rocks,https://www.amazon.com/gp/profile/amzn1.account.AFHLNFJCAGQR5E2CGAVT4JU7U6GQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 25, 2020","Excellent for chronic scalp psoriasis and eczema, on face, body and scalp. It is good for very sensitive skin too.",true,false,,
R11IRTX5WJ01QA," Didn't work for me",Amelia Pingue,https://www.amazon.com/gp/profile/amzn1.account.AFATF3J35E4UIXRI3UKQEUIH7RRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"December 24, 2019",Bought this based on all the great reviews made my 2month old face worst. Im now using 1% proscription cortisone hope that wrks.,true,false,,
RB4LK5TQB1OZC," Perfect, healthy ingredients",Alice N.,https://www.amazon.com/gp/profile/amzn1.account.AHQLCDLNTNLF7TNRZUO2C6F3CJ7Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"May 11, 2016","Only 3 stars because , did not soothe my sons eczema at all! Perfect , healthy ingredients , might be good for other conditions but not for eczema !",true,false,,
R19I5JZ7V5AIWJ," Smells like chocolate coffee heaven",Clay W.,https://www.amazon.com/gp/profile/amzn1.account.AG3LODELTJMZNKMV6G6RW2SXX5PA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 10, 2019",Smells so good. No oil residue,true,false,,
R3SWDXI2RN5TJD," Made my 5 months old baby skin condition WORST!",Tres Maria's Mama,https://www.amazon.com/gp/profile/amzn1.account.AGUQHJNYVEKQB6OU2QHZESEQRCJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"February 24, 2020",It made my 5 months old daughter's eczema worst! It flares ip more when I put this! And it's not letting me return at all.. I want a refund!,true,false,,
R2S8Z24TOASP6Z," One Star",qina chen,https://www.amazon.com/gp/profile/amzn1.account.AGGH76NRA3HZVNTEU7BYOVJVBSBQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"September 5, 2017","Product expired at July 11,2017, and today is September 6, 2017!",true,false,https://images-na.ssl-images-amazon.com/images/I/71M54yN4bXL.jpg,https://images-na.ssl-images-amazon.com/images/I/71M54yN4bXL.jpg
R3UB9IRQMHMR5B," Amazing",krysten tomasik,https://www.amazon.com/gp/profile/amzn1.account.AGQSLAKSJBSCCLEOAMW4PBKNWGQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 26, 2020","Soooo good. Tried five other products for my baby, she either had a reaction to them or they just didn't work. This started working almost immediately.",true,false,,
RPWIFX878SOEN," Love!",LaurenS13,https://www.amazon.com/gp/profile/amzn1.account.AHFMK6W35A4DZVB624XKNMBQXP4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 1, 2017","I love that I found an organic product that clears up my toddler's eczema along with my dry, cracked winter skin and lips. It has also worked wonders on my cuticles!",true,false,,
R84T01E8QJVE3," Excellent product",Craig Joseph,https://www.amazon.com/gp/profile/amzn1.account.AE6J2R5H2ZX27MTOM3EKUL2PWXOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 3, 2020",This really works. My child started to get cradle cap. I bought this and after her first wash no more cradle cap yay!!!!,true,false,,
R38CD9MCBMSAAS," Worked wonders!!",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AHWNQGPQ2YMQ33OQVQOPU52I4R3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 8, 2016",Our 10mo old had severe eczema that was causing her great discomfort. We used this ointment for 3 days 2-3 times a day and the eczema is totally gone! I would absolutely recommend this! There is a very faint scent that is pleasant...love this product!!,true,false,,
R94YG7EYL754M," AMAZING!!!",Tiffany,https://www.amazon.com/gp/profile/amzn1.account.AHOM26MTGJONBGDDLVAARLKXG3KQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 22, 2020",This stuff is AMAZING!!! It worked amazing on my daughter face. She suffered from cradle cap and within a day I could see a difference!!,true,false,,
R1YQEXXAHAMMGF," Not for my baby",Sheli Lopez,https://www.amazon.com/gp/profile/amzn1.account.AGSVONKW2M4Q4DOD26NHKKUXSBQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"May 27, 2020",Not for all babies. Made my baby more worse than before. Tubby todds soothed and healed what this did to my babies skin. It just doesnt work for my babies maybe for others.,true,false,,
R2VRI425DI2HMH," Mehh",oxxnxx k,https://www.amazon.com/gp/profile/amzn1.account.AE663WBPFT6SVNND3CZFUH45G3EA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2,"October 12, 2020","Nothing special. It didnt really help with my sons drool rash.
Id rather go with aquaphor that helps with drool rash",true,false,,
